,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,idno,y_true,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
4949,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0192,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista
4950,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0193,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4951,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0194,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4952,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0198,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4953,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0202,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4954,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0204,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4955,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0205,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4956,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0206,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista,novela naturalista
4957,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0208,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4958,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0210,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4959,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0214,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela naturalista,novela realista
4960,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0221,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela naturalista,novela realista
4961,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0223,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4962,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0229,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela realista
4963,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0230,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4964,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0232,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4965,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0235,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4966,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0239,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4967,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0254,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4968,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0255,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4969,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,0,nh0256,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4970,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0002,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4971,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0008,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4972,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0010,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4973,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0012,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4974,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0013,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4975,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0015,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4976,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0019,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4977,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0022,novela naturalista,novela naturalista,novela realista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4978,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0023,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4979,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0027,novela realista,novela realista,novela naturalista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista,novela realista
4980,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0030,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
4981,subgenre-current,novela realista,novela naturalista,500,5gram_chars_affix-punct,zscore,1,nh0031,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista,novela naturalista
